Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Luminosity,dLuminosity,dGreenF,Distance,dDistance
BackS043799,25.9529,27.2995,2.386e-17,1.816e-17,7.801e-18,0.0,-109.74,1,20.978536810523885,-8.01075293026665,0.15420420640391333,1.8159999999999999e-19,23177.447860731638,4116.420162745422
BackS043813,25.9549,27.1667,3.243e-17,2.492e-17,1.083e-17,0.0,-110.05,1,22.902494331065757,-7.829082303857819,0.16168813468442364,2.492e-19,24388.485341048217,4541.562335748832
BackS043824,25.9945,27.3077,1.332e-17,1.006e-17,4.148e-18,0.0,-110.13,1,22.472187886279354,-7.869714199592234,0.1599884498149274,1.006e-19,36630.589666626496,6749.602295665294
BackS043848,26.0757,27.3033,2.515e-17,1.918e-17,7.909e-18,0.001,-110.7,1,20.35834266517357,-8.069315064657822,0.15185862141089773,1.918e-19,21082.308603250818,3687.4049990446747
BackS043900,26.0686,27.1691,1.367e-17,1.04e-17,4.54e-18,0.0,-110.76,1,20.231471177387046,-8.081294966715694,0.15138307974149032,1.04e-19,28238.1243909115,4923.540569344471
BackS043907,25.9137,27.3165,1.278e-17,9.902e-18,4.298e-18,0.001,-109.57,1,20.0,-8.103151745434827,0.15051932055574466,9.902e-20,28220.367579648486,4892.3926876782125
BackS081643,-43.4657,14.3115,1.725e-17,1.359e-17,6.159e-18,-0.0,-72.73,1,20.159680638722556,-8.08807382331214,0.15111465178952393,1.3589999999999999e-19,24510.567120063115,4266.03984248244
BackS081790,-43.4689,14.3202,1.234e-17,9.585e-18,4.379e-18,-0.001,-71.0,1,20.4868154158215,-8.057183962573978,0.15234166730179083,9.584999999999999e-20,30242.101043475832,5306.311753606267
BackS081816,-43.4941,14.3004,1.231e-17,9.609e-18,4.192e-18,-0.0,-72.81,1,19.89494418910046,-8.113071691572012,0.15012895127049766,9.609000000000001e-20,28322.07428340693,4897.301497674965
BackS081819,-43.433,14.3347,1.238e-17,9.518e-18,4.036e-18,0.001,-73.71,1,21.213535589264875,-7.988563056070694,0.15510185105590069,9.518e-20,32843.21185503004,5867.0323073072195
BackS081825,-43.5168,14.32,3.111e-17,2.402e-17,9.861e-18,-0.0,-73.2,1,23.159235668789808,-7.804839377934885,0.16270896953086142,2.4020000000000003e-19,25544.288439443804,4786.804002518634
BackS081844,-43.5025,14.3765,1.257e-17,9.819e-18,4.206e-18,0.001,-74.07,1,22.31770193960226,-7.88430161038719,0.15938175401646956,9.819e-20,36459.90769240004,6692.694941211485
BackS081852,-43.4701,14.2506,1.702e-17,1.338e-17,5.76e-18,-0.0,-72.45,1,20.54237288135593,-8.051937921818107,0.15255102298190149,1.338e-19,25751.52674366759,4524.595094639187
BackS081856,-43.4456,14.3851,3.049e-17,2.294e-17,9.576e-18,-0.001,-73.99,1,23.690383111806096,-7.7546855218034665,0.16483635487083823,2.294e-19,27692.395932445306,5257.144461226673
BackS081876,-43.3575,14.2958,8.777e-18,6.951e-18,3.123e-18,0.001,-73.16,1,19.982413717300506,-8.104812338748404,0.15045390039408732,6.951e-20,33617.869452676154,5825.593637803365
BackS081890,-43.4053,14.2304,3.908e-17,2.969e-17,1.231e-17,0.001,-72.51,1,23.18286151491966,-7.802608495901356,0.16280315681902272,2.9690000000000003e-19,23035.129241062958,4319.103761457225
BackS081898,-43.4714,14.4269,9.397e-18,7.509e-18,3.424e-18,0.0,-73.95,1,19.14087176247631,-8.18427534791046,0.14735815505873726,7.509000000000001e-20,29516.936016806954,5009.791768154878
BackS081909,-43.5666,14.2456,1.308e-17,1.008e-17,4.241e-18,-0.0,-72.91,1,20.431557653405257,-8.06240170371687,0.15213371876312004,1.008e-19,29313.581419102407,5136.377597219303
BackS081912,-43.3588,14.3757,3.065e-17,2.421e-17,1.058e-17,-0.0,-73.73,1,21.596578759800426,-7.952394018038493,0.15657513273783996,2.421e-19,21468.692534489997,3871.516152080813
BackS081928,-43.3246,14.2419,2.724e-17,2.037e-17,8.669e-18,0.001,-72.95,1,22.561429635145196,-7.8612875039686685,0.16033977243594413,2.037e-19,25993.258960515406,4800.063028843247
BackS081939,-43.3982,14.1737,1.121e-17,8.911e-18,4.034e-18,0.001,-72.56,1,18.777112166907663,-8.218623524979654,0.14604172991909561,8.911e-20,26045.039215404275,4381.06425186527
BackS081945,-43.4667,14.1697,9.037e-18,7.03e-18,3.115e-18,0.001,-72.6,1,18.441874619598295,-8.25027849374336,0.1448405825435307,7.030000000000001e-20,28273.728973428333,4716.873040820031
BackS081951,-43.3955,14.4575,1.276e-17,9.842e-18,4.188e-18,-0.0,-73.92,1,19.79098628347485,-8.122887967468703,0.14974369150881464,9.842e-20,27670.32982743819,4772.337396643737
BackS081959,-43.6206,14.2484,6.75e-18,5.364e-18,2.387e-18,0.0,-73.02,1,18.65380668992407,-8.230266704729765,0.14559856871704852,5.364e-20,33122.43549917527,5554.6688974529625
BackS082043,-43.4728,14.3862,7.754e-18,5.995e-18,2.526e-18,0.0,-74.18,1,19.14087176247631,-8.18427534791046,0.14735815505873726,5.995e-20,33034.49958016376,5606.813795564239
BackS082056,-43.4143,14.3697,2.507e-17,1.904e-17,8.002e-18,-0.0,-73.9,1,22.833458929917107,-7.835601005251771,0.1614144909484782,1.9040000000000001e-19,27692.746193034603,5148.152189694125
BackS082058,-43.4109,14.364,1.561e-17,1.203e-17,5.298e-18,0.0,-73.79,1,19.50225273546449,-8.150151773437514,0.1486791086071298,1.203e-19,24254.442667632455,4153.480156690387
BackS082096,-43.4139,14.2246,1.454e-17,1.145e-17,5.042e-18,-0.001,-72.62,1,19.825517993456923,-8.119627293926575,0.14987154916678821,1.145e-19,25750.378064866236,4444.989749429968
BackS082120,-43.5691,14.2559,9.945e-18,7.72e-18,3.488e-18,-0.001,-72.8,1,19.060599706437408,-8.191855075917971,0.14706650188216194,7.720000000000001e-20,28857.83938209144,4888.240308947415
BackS082163,-43.4285,14.1599,1.85e-17,1.435e-17,6.277e-18,-0.002,-72.6,1,21.474131821403258,-7.963956129864222,0.1561028205885496,1.4350000000000002e-19,27516.676908962818,4947.211041767147
BackS082178,-43.5565,14.2047,2.075e-17,1.569e-17,6.322e-18,-0.001,-72.63,1,22.383649347451364,-7.878074494265308,0.1596405120225883,1.5689999999999998e-19,29050.344107942947,5341.2232947405255
BackS082188,-43.3342,14.3746,1.923e-17,1.508e-17,6.563e-18,0.0,-73.68,1,21.69968966340415,-7.942657720720456,0.15697383261171818,1.508e-19,27508.72544983434,4973.356307291087
BackS082195,-43.6738,14.3245,1.317e-17,1.048e-17,4.632e-18,0.0,-73.14,1,18.68448098663926,-8.227370269315053,0.14570866537910449,1.048e-19,23775.74991699835,3990.2317555905156
BackS082552,-42.9321,13.5506,2.362e-17,1.854e-17,7.911e-18,0.0,-74.08,1,22.186966072736148,-7.89664640832274,0.15886980562113417,1.8540000000000002e-19,26159.047769315323,4786.424339612043
BackS082834,-42.9827,13.5773,1.39e-17,1.063e-17,4.441e-18,-0.0,-74.34,1,18.980998120693254,-8.199371494441184,0.14677792640717208,1.063e-19,24380.781396981274,4121.773159039544
BackS082875,-42.9286,13.5496,1.071e-17,8.469e-18,3.794e-18,-0.0,-69.38,1,21.678988790841878,-7.944612410699547,0.15689371740429162,8.469e-20,36625.00799931037,6618.13001658972
BackS082889,-42.8574,13.5261,1.724e-17,1.378e-17,6.322e-18,-0.0,-73.93,1,22.427831236121392,-7.8739025978981,0.15981406052548827,1.378e-19,31147.564387462466,5733.04130946999
BackS082898,-42.849,13.5443,2.091e-17,1.631e-17,7.224e-18,0.001,-74.11,1,21.86673081549194,-7.926884778536528,0.15762160040582562,1.631e-19,26935.84660851557,4889.864720937299
BackS082913,-43.0115,13.5102,1.117e-17,8.585e-18,3.749e-18,-0.001,-73.67,1,17.989313279240054,-8.29301181883681,0.14323794131303094,8.585000000000001e-20,24357.008115817007,4018.530176318253
BackS082919,-43.0079,13.4993,1.975e-17,1.485e-17,6.041e-18,-0.001,-73.52,1,21.887791957620994,-7.924896069928038,0.15770343611037463,1.485e-19,28293.634450430796,5139.018779992677
BackS082948,-42.9102,13.678,1.171e-17,9.222e-18,4.135e-18,0.0,-75.15,1,22.20864891277791,-7.894598995585892,0.1589546191986905,9.222000000000001e-20,37178.164378657464,6806.264564245889
BackS082964,-43.0041,13.5691,1.85e-17,1.446e-17,6.374e-18,-0.0,-74.12,1,21.154293693274376,-7.994157000967778,0.15487510895926426,1.4459999999999999e-19,26475.084385763093,4722.536829169348
BackS082968,-43.0105,13.5676,8.753e-18,6.758e-18,2.965e-18,0.0,-74.13,1,18.823773037896046,-8.214217549499043,0.1462098387274732,6.758e-20,30059.526241603588,5062.160687653338
BackS082970,-42.8429,13.5365,2.21e-17,1.674e-17,6.926e-18,0.0,-74.03,1,20.959188379063868,-8.012579915335623,0.15413051367965835,1.674e-19,24089.751249610872,4276.406384811511
BackS082990,-43.0029,13.5112,6.907e-18,5.4e-18,2.408e-18,0.001,-73.62,1,18.532110091743117,-8.241757965314942,0.1451627391116912,5.4e-20,32577.978881128874,5447.023645139969
BackS082994,-42.854,13.5885,7.202e-18,5.654e-18,2.545e-18,0.0,-74.51,1,18.441874619598295,-8.25027849374336,0.1448405825435307,5.654000000000001e-20,31527.01483048059,5259.614904393543
BackS083000,-42.9976,13.474,1.434e-17,1.138e-17,5.07e-18,0.001,-73.3,1,21.233356692361596,-7.986691438752095,0.15517778166104174,1.138e-19,30101.154274461318,5379.8281041445125
BackS083017,-42.8885,13.659,1.558e-17,1.18e-17,4.95e-18,-0.0,-75.01,1,18.996865203761754,-8.197873237390517,0.14683539734357529,1.1800000000000002e-19,23180.47748931454,3920.3849210885296
BackS083026,-42.9114,13.6815,8.52e-18,6.684e-18,3.045e-18,-0.0,-75.06,1,19.303461456784877,-8.1689227367965,0.1479508688593606,6.684e-20,31843.471762973597,5426.385574028353
BackS083037,-42.9536,13.697,1.255e-17,9.634e-18,4.141e-18,0.0,-75.05,1,21.11498257839721,-7.997868972146098,0.15472481700396265,9.634e-20,32297.00070118575,5755.444598746752
BottomS061271,6.9958,-37.1945,5.535e-17,4.36e-17,2.016e-17,0.0,-98.14,1,20.65439672801636,-8.041360015508722,0.15297400631953084,4.36e-19,14440.317680140384,2544.2221598802
BottomS061325,7.0163,-37.2252,5.744e-17,4.393e-17,1.881e-17,-0.001,-99.22,1,19.07660020986359,-8.190344220585015,0.1471245849236673,4.393e-19,12118.45593673179,2053.559841875042
BottomS061431,6.9558,-37.1989,8.646e-17,6.668e-17,2.843e-17,0.0,-93.46,1,23.206535613990297,-7.80037305756038,0.16289757809408237,6.668000000000001e-19,15410.462593962076,2891.147750798436
BottomS061447,6.9557,-37.1992,3.377e-17,2.592e-17,1.084e-17,0.0,-101.15,1,21.056289089645585,-8.003411133422416,0.15450067267966086,2.5920000000000003e-19,19564.868564715132,3481.4848756588754
BottomS062781,8.1759,-36.3284,3.421e-17,2.59e-17,1.058e-17,0.0,-98.44,1,18.07516404851859,-8.284905318113177,0.143540266338098,2.59e-19,14154.595369119217,2340.2140909332516
BottomS062863,8.2561,-36.2983,7.644e-17,5.83e-17,2.528e-17,-0.0,-97.22,1,20.4868154158215,-8.057183962573978,0.15234166730179083,5.830000000000001e-19,12262.350944428088,2151.5653575035208
BottomS062866,8.2349,-36.3818,2.629e-17,2.063e-17,9.311e-18,-0.001,-98.22,1,18.80819366852886,-8.215688639043263,0.14615368481604685,2.0629999999999999e-19,17175.368611117694,2891.3001586705423
BottomS062981,8.252,-36.2463,5.745e-17,4.479e-17,1.935e-17,-0.0,-97.06,1,20.560959059036417,-8.050182912933707,0.15262112308089296,4.479e-19,14103.211286330123,2479.1003662181574
BottomS063030,8.2546,-36.207,4.427e-17,3.44e-17,1.44e-17,0.0,-97.02,1,18.65380668992407,-8.230266704729765,0.14559856871704852,3.44e-19,13079.388091464416,2193.4277819390136
BottomS063131,8.2524,-36.166,2.619e-17,2.05e-17,9.148e-18,-0.0,-97.08,1,18.220084185207455,-8.271221163587715,0.1440524162287707,2.0500000000000002e-19,16162.646994195944,2681.7359168598446
BottomS063143,8.2783,-36.1457,8.833e-17,6.731e-17,2.844e-17,0.0,-96.87,1,20.50530115046244,-8.055438438072532,0.15241129555998464,6.731e-19,11435.126825827387,2007.33601527552
BottomS063151,8.2215,-36.4946,8.342e-17,6.435e-17,2.756e-17,-0.001,-98.31,1,22.651383005232994,-7.852793613164451,0.16069452369306522,6.435e-19,14768.2459950918,2733.217772776547
BottomS063178,8.396,-36.1577,6.453e-17,4.937e-17,2.021e-17,0.001,-96.62,1,20.394884451424726,-8.065864588684489,0.15199586198908635,4.937e-19,13192.774585279185,2309.568285516135
BottomS063207,8.4524,-36.3209,4.717e-17,3.633e-17,1.563e-17,0.0,-96.91,1,19.352778369171812,-8.16426596331256,0.14813117056379657,3.6329999999999998e-19,13732.016589243547,2342.8961455454764
BottomS063217,8.4209,-36.4132,3.214e-17,2.579e-17,1.165e-17,-0.001,-97.19,1,19.418927579577012,-8.158019791885982,0.14837338755825524,2.579e-19,16415.889987818453,2805.382610570764
BottomS063225,8.3705,-36.4776,4.07e-17,3.111e-17,1.337e-17,0.001,-97.52,1,18.532110091743117,-8.241757965314942,0.1451627391116912,3.111e-19,13572.848820616138,2269.3743134762694
BottomS063230,8.1976,-36.1001,3.689e-17,2.86e-17,1.237e-17,0.0,-97.31,1,20.159680638722556,-8.08807382331214,0.15111465178952393,2.86e-19,16895.851032520484,2940.7060768651377
BottomS063242,8.3331,-36.0417,4.947e-17,3.813e-17,1.662e-17,0.0,-96.74,1,19.044626021370206,-8.193363398914311,0.147008541946316,3.8130000000000004e-19,12962.384447116774,2194.8386079193338
BottomS063245,8.3818,-36.0258,3.454e-17,2.74e-17,1.26e-17,0.0,-96.69,1,20.805676356145568,-8.027075362905068,0.15354699584759926,2.74e-19,18517.699710082445,3274.8220113353427
BottomS063252,8.0559,-36.5524,7.874e-17,6.067e-17,2.659e-17,0.0,-98.48,1,21.930036188178526,-7.920907137872311,0.15786769065764886,6.066999999999999e-19,14062.399561695684,2556.834736488445
BottomS063255,8.0416,-36.5307,1.027e-16,7.835e-17,3.251e-17,-0.0,-98.52,1,22.12217084448771,-7.90276472932438,0.15861658001574627,7.835000000000001e-19,12635.66592162558,2308.315341204544
BottomS063302,8.1702,-36.4886,5.5e-17,4.294e-17,1.918e-17,0.0,-98.36,1,20.321931589537222,-8.072753198217658,0.1517219933970971,4.294e-19,14034.352511714444,2452.4742802374767
BottomS063315,8.1489,-36.4832,3.959e-17,3.057e-17,1.369e-17,0.0,-98.43,1,19.86017041730391,-8.116355221918928,0.14999996800281196,3.0570000000000004e-19,15818.84132165671,2732.961299743333
BottomS063339,8.082,-36.4307,2.231e-17,1.755e-17,7.755e-18,-0.0,-98.45,1,18.94934333958724,-8.202360512572284,0.14666334839681253,1.755e-19,18909.549541405428,3194.3227494292023
BottomS063366,8.4245,-36.3656,3.32e-17,2.613e-17,1.129e-17,0.0,-97.08,1,20.560959059036417,-8.050182912933707,0.15262112308089296,2.613e-19,18464.55470888047,3245.749029173928
BottomS063377,8.3922,-36.427,7.991e-17,6.215e-17,2.723e-17,-0.0,-97.34,1,21.55560825231207,-7.956262678172736,0.1564169579714466,6.215e-19,13339.762405319863,2403.1725700177503
BottomS063378,8.3897,-36.4552,8.811e-17,6.677e-17,2.745e-17,0.001,-97.39,1,22.015015742310485,-7.912882902063432,0.1581985494879679,6.677e-19,13529.0674146176,2465.0154187216963
BottomS063390,8.1752,-36.1189,9.39e-17,7.188e-17,3.09e-17,-0.001,-97.33,1,22.742056542406804,-7.844231720232205,0.16105274811146023,7.188e-19,14111.72503379229,2617.530692064493
BottomS063788,10.0757,-36.9198,8.43e-17,6.368e-17,2.642e-17,0.0,-99.3,1,23.18286151491966,-7.802608495901356,0.16280315681902272,6.368e-19,15728.750545891313,2949.152354859839
BottomS063818,10.1072,-37.0041,4.248e-17,3.267e-17,1.428e-17,-0.0,-100.99,1,18.71525633106856,-8.224464292420697,0.14581922276912587,3.267e-19,13511.18020936742,2269.270616502441
BottomS063923,10.1352,-36.9928,2.407e-17,1.876e-17,8.471e-18,0.0,-100.84,1,19.773765499238632,-8.124514048411783,0.14967997211126044,1.876e-19,20004.44738989674,3448.72588422779
BottomS063934,10.0871,-36.8934,6.281e-17,4.781e-17,2.076e-17,-0.001,-98.99,1,21.233356692361596,-7.986691438752095,0.15517778166104174,4.781e-19,14685.708676839338,2624.702944895727
BottomS063950,10.092,-36.8867,5.279e-17,4.069e-17,1.684e-17,-0.0,-99.15,1,18.68448098663926,-8.227370269315053,0.14570866537910449,4.0690000000000003e-19,12066.213915247528,2025.0461122131173
BottomS063968,10.0808,-36.8854,4.988e-17,3.789e-17,1.586e-17,-0.001,-99.12,1,20.4868154158215,-8.057183962573978,0.15234166730179083,3.7889999999999996e-19,15210.577950081279,2668.8644561973224
BottomS064089,10.1434,-37.0662,4.385e-17,3.342e-17,1.407e-17,-0.0,-100.97,1,20.65439672801636,-8.041360015508722,0.15297400631953084,3.342e-19,16493.649809956394,2905.9962719176788
BottomS064102,10.0611,-36.8264,4.082e-17,3.147e-17,1.392e-17,0.0,-99.05,1,19.060599706437408,-8.191855075917971,0.14706650188216194,3.1470000000000005e-19,14293.022934723078,2421.100551608921
BottomS064103,10.0585,-36.8163,6.076e-17,4.702e-17,2.005e-17,-0.0,-99.05,1,22.23037417461482,-7.892547577150367,0.1590396363713527,4.702e-19,16503.83598724837,3022.9977933709374
BottomS064106,10.0608,-36.8138,2.462e-17,1.91e-17,8.483e-18,0.001,-99.02,1,19.75657465768311,-8.126137302002645,0.14961639179872854,1.9099999999999999e-19,19788.581567288245,3410.0631517055754
BottomS064108,10.0572,-36.8059,7.286e-17,5.726e-17,2.523e-17,0.0,-98.98,1,22.079183871751273,-7.906823795172283,0.15844876915309952,5.726e-19,14711.685445798243,2684.7266046491673
BottomS064113,10.0539,-36.8061,4.82e-17,3.773e-17,1.634e-17,-0.0,-98.95,1,20.394884451424726,-8.065864588684489,0.15199586198908635,3.773e-19,15091.218358284399,2641.91577630559
BottomS064128,10.1668,-37.1195,2.648e-17,2.073e-17,9.362e-18,-0.0,-101.27,1,19.369273385893884,-8.162708413320669,0.1481915296434207,2.073e-19,18211.51778510105,3108.43388833585
BottomS064140,10.179,-37.1517,6.334e-17,4.761e-17,1.984e-17,0.001,-101.34,1,20.978536810523885,-8.01075293026665,0.15420420640391333,4.761e-19,14314.442690190304,2542.310131056127
BottomS064142,10.0382,-36.7568,5.197e-17,4.044e-17,1.75e-17,-0.0,-98.67,1,22.165325530358448,-7.898689827082045,0.15878519499306049,4.044e-19,17670.527449334226,3231.525562741392
BottomS064153,10.1769,-37.1426,3.253e-17,2.518e-17,1.088e-17,0.0,-101.31,1,19.189360354654845,-8.179696788965835,0.14753464228154226,2.5180000000000003e-19,16204.056269682464,2753.54086068028
BottomS064156,10.0411,-36.757,3.036e-17,2.395e-17,1.06e-17,0.0,-98.76,1,18.996865203761754,-8.197873237390517,0.14683539734357529,2.395e-19,16270.86427672752,2751.800561181919
BottomS064159,10.1725,-37.135,2.768e-17,2.152e-17,9.571e-18,0.0,-101.22,1,18.29341919903401,-8.26429646917148,0.14431244353493333,2.152e-19,15901.226797396497,2643.118752708858
BottomS064181,10.1472,-37.0601,7.289e-17,5.679e-17,2.437e-17,0.0,-100.69,1,19.91237677984666,-8.111425610696017,0.1501936555894302,5.679e-19,11672.160756525172,2019.1567032990215
BottomS064184,10.137,-37.0352,1.138e-16,8.686e-17,3.717e-17,0.0,-100.54,1,22.902494331065757,-7.829082303857819,0.16168813468442364,8.686e-19,13063.18073521318,2432.5926264994537
BottomS064206,10.1356,-37.0341,4.024e-17,3.085e-17,1.322e-17,0.0,-100.49,1,19.319872476089266,-8.167373118301702,0.14801084053707161,3.085e-19,14848.611916266358,2531.3485496050553
BottomS064237,10.0016,-36.6543,7.332e-17,5.67e-17,2.412e-17,-0.0,-98.71,1,23.914759273875294,-7.7334986933630745,0.16574115715227977,5.67e-19,18049.248482328367,3445.2776519476597
BottomS064245,10.1902,-37.1834,2.538e-17,1.964e-17,8.774e-18,0.0,-101.09,1,18.638507279065,-8.231711359055435,0.14554369236935333,1.964e-19,17281.187358746567,2896.982826879877
BottomS064253,10.1662,-37.0905,3.872e-17,3.11e-17,1.408e-17,0.001,-101.07,1,21.76203016519033,-7.9367711884611865,0.1572153133160526,3.11e-19,19285.64691043469,3492.049496150264
BottomS064289,10.1699,-37.1389,2.514e-17,1.969e-17,9.087e-18,0.0,-101.34,1,17.904274177663975,-8.301041677442118,0.14293926767184523,1.969e-19,15935.15540476104,2623.5775915739
BottomS064329,10.0454,-36.7499,5.498e-17,4.162e-17,1.742e-17,0.0,-98.88,1,20.767649074708704,-8.030666107485185,0.153402771313187,4.162e-19,14962.904645987157,2643.6793583326403
BottomS064332,10.1689,-37.1112,3.955e-17,3.083e-17,1.305e-17,-0.0,-101.07,1,20.54237288135593,-8.051937921818107,0.15255102298190149,3.0830000000000003e-19,16964.6254938384,2980.718854298115
BottomS064342,10.1617,-37.0913,4.786e-17,3.725e-17,1.649e-17,0.0,-100.89,1,19.12476330738481,-8.185796396632018,0.14729957613533906,3.7250000000000004e-19,13229.354773287521,2244.473776480347
BottomS064349,10.0669,-36.8286,2.964e-17,2.312e-17,9.985e-18,-0.0,-99.28,1,18.855009334163036,-8.211268047002795,0.1463225011066267,2.312e-19,16306.924544090889,2748.2743220872867
BottomS064389,10.0567,-36.8139,3.079e-17,2.438e-17,1.087e-17,-0.0,-99.36,1,19.238095238095237,-8.175094973848791,0.14771226258907103,2.438e-19,16555.246913724968,2816.602341256743
BottomS064854,6.8587,-36.9831,4.327e-17,3.356e-17,1.438e-17,-0.001,-98.11,1,19.947333772218563,-8.10812477965699,0.150323491656936,3.3559999999999997e-19,15241.462226518475,2638.884320625144
BottomS064973,6.8128,-36.9843,2.877e-17,2.209e-17,9.508e-18,-0.001,-98.9,1,21.51479289940828,-7.960116687759726,0.15625952210868013,2.209e-19,22276.33796638386,4009.0701511671887
BottomS065004,6.8984,-37.0096,2.933e-17,2.287e-17,9.995e-18,-0.0,-96.34,1,17.876106194690266,-8.30370145296048,0.14284051118841404,2.287e-19,14740.634954738658,2425.2355234879037
BottomS065125,6.7881,-36.9737,8.331e-17,6.386e-17,2.707e-17,-0.0,-98.86,1,22.606316836607807,-7.857049008097328,0.16051671671915813,6.386e-19,14752.344271772152,2727.2559607859607
BottomS065132,6.783,-36.9706,3.674e-17,2.833e-17,1.264e-17,-0.0,-98.77,1,19.336311423101467,-8.165820862719487,0.14807094098366397,2.833e-19,15522.66487322292,2647.332755272746
BottomS065178,7.01,-37.0142,3.549e-17,2.828e-17,1.302e-17,-0.0,-96.52,1,21.29304286718201,-7.981055542610003,0.15540663071240837,2.828e-19,19219.076972483097,3439.990802680941
BottomS065183,7.0139,-37.0405,4.638e-17,3.578e-17,1.518e-17,-0.0,-96.45,1,19.17317021725374,-8.18122555057928,0.14747568778041956,3.578e-19,13569.60033524733,2304.94948589501
BottomS065198,7.0144,-37.0322,3.799e-17,2.963e-17,1.303e-17,-0.001,-96.5,1,19.25439525524253,-8.173555836786768,0.14777172281219397,2.963e-19,15043.755135221767,2560.4763251370227
BottomS065213,7.0242,-37.0108,2.649e-17,2.069e-17,9.241e-18,0.0,-96.43,1,18.607983623336747,-8.234593570121548,0.14543428207076778,2.069e-19,16781.19830817705,2811.0528139650833
BottomS065216,6.7144,-36.9929,3.505e-17,2.804e-17,1.239e-17,-0.001,-98.58,1,19.07660020986359,-8.190344220585015,0.1471245849236673,2.804e-19,15168.368995876988,2570.3896271356175
BottomS065232,6.7302,-37.0319,7.006e-17,5.456e-17,2.331e-17,-0.001,-98.56,1,20.67318626336138,-8.039585804477753,0.15304506284498015,5.456e-19,12935.103764212312,2280.0780891044947
BottomS065245,6.9835,-36.929,8.639e-17,6.631e-17,2.745e-17,-0.001,-96.87,1,21.154293693274376,-7.994157000967778,0.15487510895926426,6.631e-19,12363.231048182131,2205.3117225932956
BottomS065248,6.7576,-37.0786,3.986e-17,3.061e-17,1.248e-17,0.0,-98.24,1,19.336311423101467,-8.165820862719487,0.14807094098366397,3.061e-19,14933.372689497479,2546.831165298095
BottomS065249,6.9806,-36.9123,4.155e-17,3.134e-17,1.288e-17,0.0,-96.88,1,18.83937823834197,-8.212744020842628,0.14626611071526402,3.134e-19,13982.296056973782,2355.5875859613866
BottomS065259,6.9351,-36.8855,5.714e-17,4.355e-17,1.857e-17,-0.0,-97.19,1,20.303774849229395,-8.074467657268883,0.15165390797434533,4.355e-19,13908.237292315654,2429.3461367788805
BottomS065265,6.832,-37.116,4.707e-17,3.633e-17,1.567e-17,-0.001,-97.72,1,19.62011655514785,-8.13902242482966,0.14911270864331683,3.6329999999999998e-19,14136.96193595694,2427.954616249597
BottomS065296,7.0096,-37.0021,6.408e-17,4.868e-17,2.083e-17,-0.0,-96.51,1,21.69968966340415,-7.942657720720456,0.15697383261171818,4.868000000000001e-19,15310.72848232637,2768.0565646583864
BottomS065298,7.0172,-36.9952,8.26e-17,6.321e-17,2.753e-17,-0.001,-96.48,1,21.76203016519033,-7.9367711884611865,0.1572153133160526,6.321e-19,13527.623596729214,2449.4449879982753
BottomS065328,6.9761,-36.9289,5.389e-17,4.148e-17,1.821e-17,0.0,-96.89,1,19.603191718783695,-8.140620560750705,0.14905036226118396,4.148e-19,13205.971198518379,2267.1139660482845
BottomS065331,6.9774,-36.9206,2.494e-17,1.965e-17,8.858e-18,0.0,-96.92,1,18.060798728392605,-8.286261770466197,0.14348962277824825,1.965e-19,16225.117007910327,2681.592948064912
BottomS065702,3.1094,-39.3867,4.211e-17,3.189e-17,1.314e-17,0.0,-95.34,1,20.598232494901428,-8.046663350589055,0.15276179840624227,3.189e-19,16781.89753448012,2952.683902277935
BottomS065766,3.1698,-39.3286,5.795e-17,4.437e-17,1.862e-17,-0.0,-96.89,1,21.03679703772275,-8.005251679923576,0.1544263007742972,4.437e-19,14922.08280674645,2654.043780289202
BottomS065781,3.1402,-39.4064,3.362e-17,2.587e-17,1.151e-17,-0.0,-95.37,1,20.052945069490402,-8.098152381448417,0.15071644925103808,2.5869999999999997e-19,17560.043803468616,3048.261139539214
BottomS065819,3.1658,-39.4024,4.981e-17,3.848e-17,1.644e-17,-0.001,-95.3,1,21.134619855847475,-7.996014712653743,0.15479987639054957,3.848e-19,16194.782212455711,2887.3688242509093
BottomS065962,3.1526,-39.3454,5.237e-17,4.108e-17,1.845e-17,-0.0,-96.21,1,21.313012895662368,-7.979169862939484,0.1554832679451282,4.108e-19,15980.849114426368,2861.7952240540376
BottomS065963,3.1525,-39.3452,3.57e-17,2.702e-17,1.153e-17,-0.001,-98.47,1,18.23470411233701,-8.269840669844314,0.14410420881403113,2.702e-19,14100.580514652234,2340.434492967308
BottomS065969,3.112,-39.1599,8.515e-17,6.503e-17,2.688e-17,0.001,-96.94,1,20.882150241212955,-8.019854279042367,0.15383742283403604,6.503000000000001e-19,12120.372949395576,2147.5172660151043
BottomS065973,3.2028,-39.5208,2.416e-17,1.871e-17,8.221e-18,-0.0,-95.47,1,18.638507279065,-8.231711359055435,0.14554369236935333,1.871e-19,17705.468651568357,2968.1084731421993
BottomS065989,3.2222,-39.4746,5.181e-17,3.881e-17,1.615e-17,-0.0,-95.73,1,21.213535589264875,-7.988563056070694,0.15510185105590069,3.8810000000000003e-19,16264.722223381412,2905.490826389494
BottomS065995,3.2285,-39.4372,5.311e-17,4.096e-17,1.754e-17,-0.0,-95.87,1,19.947333772218563,-8.10812477965699,0.150323491656936,4.0959999999999997e-19,13796.141377126438,2388.6435975862964
