Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
FrontDG0444,-30.4809,-29.3367,1.75E-17,1.45E-17,6.49E-18,67.4244,-1260.96
FrontDG0476,2.3472,-11.1667,1.12E-17,9.07E-18,4.84E-18,52.6032,-1595.07
FrontDG0477,2.3713,-11.1844,1.11E-17,8.59E-18,3.87E-18,50.3554,-1594.83
FrontDG0478,-4.9766,6.8918,1.70E-17,1.37E-17,5.47E-18,45.773,-1501.08
FrontDG0479,-4.9734,6.9671,8.25E-18,7.15E-18,2.98E-18,49.3554,-1501.01
FrontDG0520,-19.7317,26.3678,2.92E-17,2.47E-17,8.21E-18,167.6285,-1625.31
FrontDG0521,-19.8627,26.3918,7.73E-18,5.65E-18,2.93E-18,53.2166,-1625.2
FrontDG0522,-19.8018,26.2507,1.01E-17,8.45E-18,3.93E-18,37.6627,-1625.06
FrontDG0523,-19.5272,26.3295,1.03E-17,8.45E-18,3.81E-18,40.4369,-1625.31
FrontDG0524,-19.5598,26.4385,9.28E-18,8.52E-18,3.80E-18,44.6493,-1625.15
FrontDG0525,-19.6174,26.1321,9.33E-18,7.98E-18,3.85E-18,38.1662,-1625.39
FrontDG0526,-19.8465,26.5372,9.96E-18,8.02E-18,3.50E-18,39.2621,-1625.46
FrontDG0527,-19.6284,26.2364,1.18E-17,8.21E-18,4.00E-18,49.3131,-1625.22
FrontDG0528,-19.7806,26.2784,1.02E-17,8.59E-18,4.65E-18,50.4235,-1624.99
FrontDG0529,-19.6122,26.1833,1.08E-17,9.11E-18,4.36E-18,48.0301,-1625.34
FrontDG0530,-25.1873,33.7306,1.14E-17,9.17E-18,4.06E-18,110.0636,-1220.45
FrontDG0531,-25.2196,33.5068,1.51E-17,1.28E-17,6.08E-18,53.7415,-1221
FrontDG0532,-25.356,33.9357,2.31E-17,2.16E-17,7.67E-18,63.65,-1220.78
FrontDG0533,-25.2077,33.7693,1.63E-17,1.27E-17,6.39E-18,58.2514,-1220.61
FrontDG0534,-25.3933,33.8878,1.53E-17,1.36E-17,6.30E-18,50.1363,-1220.63
FrontDG0535,-25.0605,33.7825,1.81E-17,1.20E-17,6.10E-18,49.495,-1220.76
FrontDG0536,-25.1931,33.6788,1.70E-17,1.27E-17,6.07E-18,54.3439,-1220.64
FrontDG0537,5.8215,12.3901,3.64E-17,2.66E-17,9.33E-18,93.0593,-1425.97
FrontDG0538,5.7275,12.259,1.12E-17,9.94E-18,4.39E-18,43.7577,-1425.69
FrontDG0539,5.6735,12.5073,1.32E-17,1.11E-17,4.85E-18,59.5324,-1425.93
FrontDG0540,5.7993,12.492,1.18E-17,9.67E-18,4.24E-18,49.2572,-1425.7
FrontDG0541,5.7181,12.2566,1.26E-17,9.66E-18,4.62E-18,35.8227,-1426.04
FrontDG0542,5.863,12.4718,1.22E-17,9.90E-18,4.32E-18,49.7668,-1426.05
FrontDG0543,5.7967,12.2361,1.20E-17,1.04E-17,4.75E-18,56.1535,-1426.2
FrontDG0544,6.006,12.4427,1.31E-17,1.03E-17,4.53E-18,43.508,-1426.16
FrontDG0545,6.0071,12.5269,1.63E-17,1.38E-17,5.76E-18,47.2281,-1425.57
FrontDG0546,5.8712,12.2761,1.35E-17,1.09E-17,5.07E-18,47.2206,-1425.71
FrontDG0547,5.6469,12.3197,1.13E-17,1.01E-17,4.49E-18,45.5548,-1426.35
FrontDG0548,5.8333,12.1741,1.71E-17,1.49E-17,5.53E-18,52.3373,-1425.84
FrontDG0549,5.7102,12.3357,1.17E-17,9.83E-18,4.75E-18,59.5612,-1426.16
FrontDG0708,41.7132,5.5593,1.67E-17,1.32E-17,5.81E-18,147.371,-991.6
FrontDG0709,41.7989,5.6942,2.32E-17,2.02E-17,8.95E-18,52.0935,-992
FrontDG0710,41.7512,5.3589,2.40E-17,2.02E-17,8.85E-18,82.0566,-991.81
FrontDG0711,41.6415,5.6557,2.15E-17,1.93E-17,8.73E-18,65.662,-991.85
FrontDG0712,41.5317,5.6702,2.13E-17,2.02E-17,9.01E-18,78.4836,-991.69
FrontDG0713,41.3921,5.5314,2.67E-17,2.04E-17,8.75E-18,74.4108,-991.82
FrontDG0714,41.633,5.4932,2.78E-17,2.06E-17,1.01E-17,67.0197,-991.86
FrontDG0743,-31.7508,-18.2117,1.38E-17,1.05E-17,4.82E-18,46.1412,-1252.49
FrontDG0744,-31.7083,-18.2551,1.94E-17,1.34E-17,6.66E-18,55.2886,-1252.48
FrontDG0745,-31.7226,-18.1558,1.95E-17,1.60E-17,7.12E-18,69.0689,-1252.36
FrontDG0748,-13.1851,1.466,3.47E-17,2.79E-17,1.00E-17,110.8627,-1450.33
FrontDG0749,-13.2746,1.2771,1.89E-17,1.58E-17,6.52E-18,48.1217,-1450.71
FrontDG0750,-13.393,1.5519,1.40E-17,1.11E-17,5.34E-18,58.0064,-1450.15
FrontDG0751,-13.1662,1.6005,9.65E-18,7.16E-18,3.39E-18,58.349,-1450.18
FrontDG0752,-13.0931,1.2652,1.22E-17,1.04E-17,4.52E-18,43.1328,-1450.32
FrontDG0753,-13.0681,1.4259,1.28E-17,1.06E-17,4.67E-18,51.586,-1450.52
FrontDG0754,-13.1775,1.4356,9.20E-18,8.76E-18,4.29E-18,88.6325,-1450.17
FrontDG0755,-13.1357,1.576,1.24E-17,1.06E-17,4.90E-18,69.0399,-1450.63
FrontDG0756,-13.2957,1.5735,1.24E-17,1.16E-17,4.37E-18,47.9479,-1450.57
FrontDG0757,-12.9847,1.3652,1.21E-17,1.03E-17,4.69E-18,46.5307,-1450.23
FrontDG0758,-12.9873,1.4879,1.23E-17,1.22E-17,5.32E-18,57.6576,-1450.38
FrontDG0759,-13.2307,1.6636,1.41E-17,1.16E-17,5.59E-18,56.6448,-1450.2
FrontDG0760,-13.1971,1.4151,1.37E-17,1.15E-17,5.66E-18,50.9941,-1450.39
FrontDG0814,14.3023,-22.2062,7.60E-18,5.71E-18,3.18E-18,101.6148,-1558.02
FrontDG0815,14.3612,-22.1064,1.06E-17,9.95E-18,4.30E-18,44.1687,-1557.81
FrontDG0816,14.4061,-22.2091,1.27E-17,1.02E-17,4.68E-18,49.465,-1557.65
FrontDG0817,14.1733,-22.1009,1.58E-17,1.33E-17,5.78E-18,44.6322,-1557.67
FrontDG0818,14.3136,-22.133,1.18E-17,9.94E-18,4.33E-18,53.7445,-1557.65
FrontDG0819,14.3928,-22.3401,1.09E-17,8.39E-18,4.27E-18,44.7948,-1557.44
FrontDG0820,14.2923,-22.1892,1.22E-17,1.02E-17,4.68E-18,50.1355,-1557.59
FrontDG0821,0.8221,-7.937,5.68E-17,4.26E-17,1.38E-17,107.3784,-1173.99
FrontDG0822,0.8254,-8.0513,2.15E-17,1.54E-17,7.25E-18,57.0587,-1173.93
FrontDG0823,0.9728,-8.0073,1.82E-17,1.52E-17,6.50E-18,66.0666,-1174.06
FrontDG0824,0.744,-8.0403,2.84E-17,2.12E-17,9.00E-18,62.0221,-1174.56
FrontDG0825,1.0036,-8.0042,1.54E-17,1.16E-17,5.19E-18,73.1013,-1174.5
FrontDG0826,0.6968,-7.9506,1.93E-17,1.75E-17,7.61E-18,87.3983,-1174.14
FrontDG0827,0.9013,-7.8473,1.69E-17,1.51E-17,7.18E-18,49.1018,-1174.24
FrontDG0828,0.9684,-7.917,1.94E-17,1.51E-17,7.61E-18,60.8455,-1174.02
FrontDG0829,0.7977,-8.1292,2.02E-17,1.62E-17,7.12E-18,59.3929,-1174.01
FrontDG0830,0.7358,-7.7672,1.79E-17,1.49E-17,7.11E-18,52.3043,-1174.22
FrontDG0831,0.7285,-7.8707,1.51E-17,1.32E-17,5.76E-18,107.6717,-1174.21
FrontDG0840,4.6736,-26.8857,1.06E-17,8.15E-18,3.81E-18,100.4013,-1362.95
FrontDG0841,4.7335,-26.8786,1.65E-17,1.30E-17,5.61E-18,58.8289,-1363.1
FrontDG0842,4.6247,-27.0385,1.41E-17,1.11E-17,5.59E-18,47.7478,-1362.83
FrontDG0843,4.551,-26.7012,1.37E-17,1.15E-17,4.77E-18,40.5645,-1363
FrontDG0844,4.5747,-26.7545,9.04E-18,7.92E-18,3.66E-18,69.2333,-1363.12
FrontDG0845,4.657,-26.7473,9.91E-18,8.30E-18,3.66E-18,65.809,-1362.94
FrontDG0846,4.7772,-26.7063,1.38E-17,1.12E-17,5.05E-18,49.1292,-1362.82
FrontDG0847,4.8181,-26.9397,1.38E-17,1.21E-17,5.27E-18,51.382,-1363.23
FrontDG0977,-37.9668,40.0598,2.59E-17,1.79E-17,6.78E-18,134.8024,-1701.71
FrontDG0978,-37.7533,40.0399,6.96E-18,5.94E-18,2.57E-18,82.4658,-1701.56
FrontDG0979,-37.944,40.3159,8.74E-18,7.18E-18,3.34E-18,39.9794,-1701.62
FrontDG0980,-37.5804,39.8467,6.05E-18,5.14E-18,2.40E-18,35.6785,-1701.86
FrontDG0981,-38.1629,40.0027,9.10E-18,7.22E-18,3.25E-18,30.9213,-1701.7
FrontDG0982,-38.0513,39.9386,8.93E-18,7.91E-18,3.35E-18,32.4783,-1701.35
FrontDG0983,-38.0821,40.2632,5.82E-18,4.98E-18,2.26E-18,43.3993,-1701.37
FrontDG0984,-37.9479,39.7538,5.92E-18,5.17E-18,2.34E-18,49.6102,-1701.81
FrontDG0985,-38.0466,40.1919,8.69E-18,7.02E-18,3.52E-18,38.654,-1701.69
FrontDG0986,-37.7582,39.8128,1.31E-17,9.63E-18,4.35E-18,41.273,-1701.47
FrontDG0987,-37.6492,39.8675,7.86E-18,6.41E-18,3.21E-18,38.9849,-1701.95
FrontDG0988,-38.0196,39.9332,9.55E-18,7.58E-18,3.92E-18,42.212,-1701.8
FrontDG0989,-38.3878,40.2662,8.63E-18,6.71E-18,3.10E-18,37.413,-1702.07
FrontDG0990,-38.3207,40.1777,9.33E-18,8.08E-18,3.79E-18,44.9069,-1701.98
FrontDG0991,-37.8834,39.7753,8.60E-18,8.03E-18,3.86E-18,45.1276,-1701.87
FrontDG1018,22.7652,26.3986,1.62E-17,1.31E-17,6.06E-18,73.8867,-1054.29
FrontDG1019,22.7014,26.3196,1.68E-17,1.42E-17,5.94E-18,122.7746,-1054.24
FrontDG1020,22.7535,26.3136,2.35E-17,2.02E-17,9.08E-18,76.1062,-1054.41
FrontDG1021,4.664,-6.2336,9.30E-18,7.64E-18,3.34E-18,59.2182,-1388.95
FrontDG1125,-30.4055,-12.3393,1.51E-17,1.27E-17,5.98E-18,141.3439,-1052.43
FrontDG1126,-30.3798,-12.5318,1.58E-17,1.27E-17,5.45E-18,81.9477,-1052.94
FrontDG1127,-30.4696,-12.5256,2.35E-17,1.90E-17,8.80E-18,68.3725,-1052.96
FrontDG1128,-30.585,-12.3743,2.18E-17,1.77E-17,7.56E-18,59.6904,-1052.7
FrontDG1129,-30.4827,-12.2899,2.20E-17,1.60E-17,7.98E-18,72.1878,-1052.8
FrontDG1130,-30.185,-12.4316,1.95E-17,1.82E-17,7.85E-18,71.5243,-1052.55
FrontDG1131,-30.4024,-12.5364,2.24E-17,1.80E-17,7.97E-18,61.2643,-1052.72
FrontDG1132,-30.3396,-12.2582,2.17E-17,1.79E-17,8.05E-18,67.3149,-1052.96
FrontDG1133,13.7825,-19.8527,3.14E-17,2.80E-17,8.72E-18,140.8969,-1589.19
FrontDG1134,13.839,-19.6649,1.03E-17,9.01E-18,4.01E-18,47.6799,-1589.36
FrontDG1135,13.5932,-19.8564,1.41E-17,1.04E-17,5.00E-18,51.218,-1589.45
FrontDG1136,13.7112,-20.0658,9.77E-18,9.18E-18,4.37E-18,47.5111,-1589.48
FrontDG1137,13.6329,-19.7182,1.05E-17,9.10E-18,4.46E-18,41.2076,-1589.46
FrontDG1138,13.9567,-19.903,1.17E-17,1.04E-17,4.18E-18,53.3191,-1589.31
FrontDG1139,13.5896,-19.7699,1.12E-17,9.53E-18,4.20E-18,47.6717,-1589.71
FrontDG1140,14.0098,-19.7904,1.64E-17,1.33E-17,5.10E-18,46.6677,-1589.47
FrontDG1141,13.7171,-19.7087,1.30E-17,1.06E-17,4.25E-18,66.6767,-1589.35
FrontDG1142,13.6917,-19.6842,1.16E-17,1.11E-17,4.61E-18,51.1138,-1589.56
FrontDG1143,13.7375,-19.8348,7.45E-18,5.62E-18,3.05E-18,94.6334,-1589.52
FrontDG1144,5.0853,-24.3248,8.61E-18,6.90E-18,3.19E-18,75.311,-1414.32
FrontDG1145,5.0604,-24.2215,1.38E-17,1.06E-17,5.04E-18,54.0491,-1414.14
FrontDG1146,5.1774,-24.3646,1.31E-17,1.12E-17,5.36E-18,49.6077,-1414.58
FrontDG1147,5.0579,-24.4356,1.40E-17,1.11E-17,5.17E-18,58.7608,-1414.54
FrontDG1148,4.9792,-24.352,1.20E-17,1.03E-17,4.59E-18,42.3087,-1414.22
FrontDG1149,44.2398,30.0772,9.99E-18,8.65E-18,3.57E-18,64.3755,-1322.42
FrontDG1342,-18.7503,-12.533,1.93E-17,1.57E-17,7.13E-18,173.5488,-890.43
FrontDG1343,-18.8977,-12.4552,2.87E-17,2.30E-17,1.00E-17,70.3407,-890.32
FrontDG1344,-18.5444,-12.674,4.17E-17,3.02E-17,1.34E-17,67.6656,-890.33
FrontDG1345,-18.5765,-12.3933,3.07E-17,2.55E-17,1.19E-17,91.9069,-890.19
FrontDG1346,-18.9183,-12.4953,2.98E-17,2.19E-17,1.00E-17,73.005,-890.32
FrontDG1347,-19.0047,-12.501,2.73E-17,2.32E-17,1.08E-17,68.9548,-890.35
FrontDG1348,-18.9457,-12.5493,4.20E-17,3.71E-17,1.34E-17,81.9782,-890.31
FrontDG1349,34.8125,-5.9598,3.89E-17,3.34E-17,1.09E-17,139.9061,-1399.47
FrontDG1350,34.6473,-6.2675,1.55E-17,1.23E-17,5.27E-18,47.4931,-1399.24
FrontDG1351,34.5365,-5.87,1.85E-17,1.60E-17,6.63E-18,53.8958,-1399.74
FrontDG1352,34.8807,-5.661,1.01E-17,8.30E-18,4.03E-18,82.0272,-1399.45
FrontDG1353,34.649,-6.313,1.44E-17,1.18E-17,4.83E-18,50.4296,-1399.67
FrontDG1354,34.6353,-5.5225,1.52E-17,1.22E-17,5.60E-18,67.0848,-1399.61
FrontDG1355,34.6267,-6.0636,1.58E-17,1.12E-17,5.71E-18,59.5859,-1399.95
FrontDG1356,34.1611,-5.8718,1.48E-17,1.29E-17,6.23E-18,49.6154,-1399.7
FrontDG1357,34.3959,-6.0318,9.98E-18,8.19E-18,3.82E-18,82.1645,-1399.43
FrontDG1358,34.7076,-6.3361,9.33E-18,7.76E-18,3.62E-18,60.3043,-1399.89
FrontDG1359,34.5307,-6.0741,1.50E-17,1.30E-17,5.77E-18,51.1286,-1400
FrontDG1360,34.6836,-6.2833,1.50E-17,1.27E-17,6.11E-18,51.4606,-1399.67
FrontDG1361,34.5123,-6.1013,1.15E-17,9.62E-18,4.23E-18,98.0852,-1399.35
FrontDG1362,34.9911,-5.8677,1.54E-17,1.28E-17,6.07E-18,62.6233,-1399.5
FrontDG1363,34.9583,-6.1568,1.35E-17,1.10E-17,4.99E-18,45.9168,-1399.42
FrontDG1364,35.2694,-5.9707,1.64E-17,1.16E-17,5.33E-18,59.9578,-1399.67
FrontDG1365,34.7458,-6.1768,1.45E-17,1.13E-17,4.83E-18,56.6406,-1399.67
FrontDG1366,34.5228,-5.6633,9.96E-18,7.69E-18,3.81E-18,46.9077,-1399.64
FrontDG1367,35.2662,-5.7532,1.42E-17,1.15E-17,5.32E-18,45.8933,-1399.62
FrontDG1368,34.6714,-5.8638,1.48E-17,1.14E-17,5.76E-18,62.7707,-1399.9
FrontDG1369,35.0655,-5.6377,1.50E-17,9.86E-18,5.36E-18,47.283,-1399.62
FrontDG1370,34.8719,-5.9292,9.51E-18,8.56E-18,4.07E-18,131.7234,-1399.28
FrontDG1371,35.1971,-6.3984,1.61E-17,1.35E-17,6.26E-18,49.4465,-1399.76
FrontDG1372,34.257,-5.6653,1.33E-17,1.08E-17,5.72E-18,53.9205,-1399.26
FrontDG1373,33.5128,10.9306,2.73E-17,1.93E-17,9.69E-18,76.044,-1018.13
FrontDG1374,33.3931,11.0124,3.22E-17,2.71E-17,1.21E-17,70.2678,-1018.14
FrontDG1375,33.5281,10.9817,2.40E-17,1.85E-17,8.51E-18,69.8192,-1018.31
FrontDG1376,33.5599,11.0001,2.19E-17,2.11E-17,7.70E-18,64.0001,-1018.06
FrontDG1397,35.9277,6.6992,7.39E-18,6.26E-18,2.84E-18,49.0863,-1655.92
LeftDG0168,-30.8473,10.6417,6.47E-18,5.82E-18,2.64E-18,91.1796,-1600.83
LeftDG0169,-30.8057,10.5355,1.08E-17,8.92E-18,3.81E-18,41.5873,-1600.49
LeftDG0170,-30.7041,10.6026,1.04E-17,8.57E-18,3.69E-18,40.5087,-1600.63
LeftDG0171,-30.8068,10.7549,9.69E-18,7.76E-18,3.81E-18,41.9535,-1600.52
LeftDG0172,-30.7105,10.5521,1.00E-17,8.51E-18,3.97E-18,36.0098,-1600.71
LeftDG0173,-30.7637,10.5743,1.41E-17,1.33E-17,4.88E-18,48.0013,-1600.68
LeftDG0174,-30.7354,10.6334,9.96E-18,8.44E-18,3.84E-18,41.948,-1600.74
LeftDG0213,23.1771,41.8177,9.96E-18,8.72E-18,3.91E-18,67.7471,-1357.44
LeftDG0214,23.2298,41.8619,1.55E-17,1.13E-17,4.90E-18,49.6608,-1357.39
LeftDG0215,23.2374,41.8172,1.14E-17,9.65E-18,3.53E-18,80.6776,-1357.48
LeftDG0216,-4.5155,34.9602,5.24E-17,3.94E-17,1.36E-17,172.694,-1121.96
LeftDG0217,-4.5084,35.1125,1.32E-17,1.17E-17,4.91E-18,72.4354,-1121.54
LeftDG0218,-4.7435,35.1696,2.08E-17,1.62E-17,7.63E-18,66.9114,-1122.13
LeftDG0219,-4.7936,35.0148,1.99E-17,1.62E-17,6.49E-18,49.5959,-1121.83
LeftDG0220,-4.6544,35.0663,1.82E-17,1.61E-17,6.87E-18,75.7907,-1121.91
LeftDG0221,-4.5439,34.893,2.81E-17,2.00E-17,8.26E-18,50.9015,-1121.63
LeftDG0222,-4.2309,35.1139,1.92E-17,1.75E-17,6.89E-18,75.4179,-1121.8
LeftDG0223,-4.5286,34.6727,1.86E-17,1.46E-17,6.65E-18,59.8504,-1121.69
LeftDG0224,-4.1956,35.0133,1.85E-17,1.59E-17,6.85E-18,65.0903,-1122.23
LeftDG0225,-4.7081,35.2345,1.85E-17,1.61E-17,6.95E-18,51.6822,-1121.9
LeftDG0226,-4.9214,35.1113,1.81E-17,1.57E-17,7.16E-18,57.6827,-1121.82
LeftDG0227,-4.2615,35.0819,1.74E-17,1.49E-17,6.63E-18,56.5258,-1121.85
LeftDG0228,-4.3833,34.9943,1.72E-17,1.58E-17,6.13E-18,54.5243,-1122.15
LeftDG0311,16.9614,-34.3821,9.41E-18,7.76E-18,3.40E-18,63.2562,-1384.95
LeftDG0312,-28.7509,39.8361,6.54E-18,5.53E-18,2.52E-18,115.5185,-1691.29
LeftDG0313,-28.8622,39.6573,1.00E-17,8.11E-18,3.99E-18,48.6493,-1691.06
LeftDG0314,-28.6808,39.7844,9.23E-18,9.02E-18,4.19E-18,46.0348,-1690.92
LeftDG0315,-28.8251,39.8147,1.10E-17,9.19E-18,4.28E-18,51.0838,-1691.09
LeftDG0316,-28.7709,39.9723,9.59E-18,7.69E-18,3.71E-18,43.0146,-1691.18
LeftDG0317,-28.8359,39.8102,9.56E-18,7.92E-18,3.46E-18,38.8745,-1691.34
LeftDG0318,-28.6892,40.0378,1.08E-17,8.19E-18,3.47E-18,36.312,-1691.44
LeftDG0319,-28.8303,40.0029,9.44E-18,8.72E-18,3.85E-18,37.2492,-1690.76
LeftDG0320,-28.5861,39.7401,1.01E-17,8.50E-18,3.64E-18,45.8834,-1691.31
LeftDG0411,34.0254,-18.6577,3.55E-17,2.94E-17,9.42E-18,141.8677,-1402.95
LeftDG0412,34.1471,-18.8094,9.06E-18,7.05E-18,3.65E-18,60.1029,-1403.33
LeftDG0413,34.0366,-18.752,1.23E-17,1.05E-17,4.92E-18,47.0304,-1403.45
LeftDG0414,34.2641,-18.7835,1.29E-17,1.04E-17,5.43E-18,65.0303,-1403.28
LeftDG0415,33.9289,-18.7003,1.47E-17,1.10E-17,4.95E-18,65.6366,-1403.29
LeftDG0416,33.8472,-18.8509,1.83E-17,1.43E-17,5.75E-18,52.419,-1403.26
LeftDG0417,34.1978,-18.6135,1.23E-17,1.05E-17,4.60E-18,46.1335,-1403.47
LeftDG0418,34.0207,-18.4769,1.29E-17,1.18E-17,5.07E-18,56.7043,-1403.41
LeftDG0419,34.2429,-18.8157,9.23E-18,8.33E-18,3.39E-18,58.2286,-1403.62
LeftDG0420,33.8015,-18.8128,1.27E-17,1.06E-17,4.30E-18,49.1652,-1403.18
LeftDG0469,-4.0309,41.2889,1.09E-17,9.35E-18,3.91E-18,56.6842,-1247.3
LeftDG0587,13.9656,-24.3229,3.14E-17,2.49E-17,1.10E-17,111.7125,-713.88
LeftDG0588,-8.8813,43.6495,1.13E-17,9.06E-18,4.71E-18,54.0025,-1565.38
LeftDG0589,-8.9007,43.7155,1.17E-17,9.54E-18,4.30E-18,43.8255,-1565.23
LeftDG0594,-4.4224,-20.0923,8.48E-18,6.24E-18,2.89E-18,93.6029,-1544.19
LeftDG0595,-4.4212,-20.1899,1.17E-17,9.37E-18,4.56E-18,48.95,-1544.14
LeftDG0596,-4.4931,-20.1275,1.58E-17,1.25E-17,4.87E-18,49.1393,-1544.18
LeftDG0597,-4.5408,-20.1597,9.19E-18,8.88E-18,3.96E-18,45.7632,-1544.06
LeftDG0598,-4.3157,-20.1534,9.99E-18,7.98E-18,4.16E-18,45.689,-1543.99
LeftDG0599,-4.3044,-20.0676,1.10E-17,8.81E-18,4.14E-18,40.7621,-1544.41
LeftDG0600,-4.4027,-20.1699,1.57E-17,1.24E-17,5.59E-18,49.4025,-1544.49
LeftDG0601,-4.329,-20.1599,1.16E-17,1.02E-17,4.84E-18,47.9066,-1544.27
LeftDG0725,37.9219,-15.0927,9.22E-18,8.08E-18,3.42E-18,211.9493,-1323.52
LeftDG0726,37.76,-14.8541,2.14E-17,1.65E-17,7.35E-18,57.1842,-1323.81
LeftDG0727,38.1759,-15.0385,1.38E-17,1.16E-17,5.54E-18,51.2481,-1323.84
LeftDG0728,38.0526,-15.0283,1.47E-17,1.22E-17,5.68E-18,51.2313,-1324.09
LeftDG0729,37.6705,-15.1405,1.52E-17,1.27E-17,5.63E-18,59.5664,-1323.88
LeftDG0730,37.9213,-15.0793,1.61E-17,1.32E-17,6.09E-18,58.6063,-1323.62
LeftDG0731,38.0233,-15.109,1.40E-17,1.13E-17,5.87E-18,53.8659,-1323.88
LeftDG0732,37.7535,-14.9024,1.50E-17,1.34E-17,6.93E-18,56.3069,-1323.83
LeftDG0733,37.8619,-14.9588,1.69E-17,1.48E-17,5.97E-18,54.749,-1323.56
LeftDG0761,-4.1132,-43.9374,9.21E-18,8.02E-18,3.55E-18,57.1035,-1388.16
LeftDG0772,-15.3318,21.0745,2.71E-17,2.28E-17,1.01E-17,78.3578,-1004.5
LeftDG0773,-15.4118,20.945,2.58E-17,2.12E-17,9.24E-18,73.3909,-1004.81
LeftDG0774,-15.4348,21.0278,2.35E-17,1.87E-17,8.10E-18,59.787,-1004.79
LeftDG0810,-15.9171,39.5492,1.08E-17,1.04E-17,4.02E-18,66.798,-1273.43
LeftDG0812,6.8672,21.152,1.33E-17,9.99E-18,4.65E-18,60.6323,-1172.33
LeftDG0832,-25.4213,-2.4776,5.83E-18,4.87E-18,2.51E-18,106.1459,-1837.25
LeftDG0833,-25.3819,-2.512,8.17E-18,6.52E-18,2.93E-18,40.3075,-1837.23
LeftDG0834,-25.4531,-2.5062,8.03E-18,7.41E-18,3.42E-18,36.7902,-1837.26
LeftDG0835,-25.553,-2.5173,7.88E-18,6.99E-18,3.14E-18,38.3677,-1837.37
LeftDG0836,-25.2995,-2.4542,8.29E-18,6.88E-18,3.19E-18,36.8933,-1837.3
LeftDG0837,-25.3556,-2.5776,9.03E-18,7.64E-18,3.25E-18,43.3448,-1837.22
LeftDG0838,-25.309,-2.4928,8.65E-18,6.79E-18,2.98E-18,30.7954,-1837.1
LeftDG0839,-25.3507,-2.4611,9.31E-18,7.28E-18,3.81E-18,35.9725,-1837.35
LeftDG0909,-14.9654,10.4549,8.76E-18,7.10E-18,3.34E-18,46.0664,-1459.03
LeftDG0910,7.5311,-0.8662,1.54E-17,1.10E-17,5.31E-18,47.2608,-1363.71
LeftDG0911,7.4708,-0.8521,1.96E-17,1.68E-17,6.65E-18,58.033,-1363.92
LeftDG0912,7.5307,-0.9125,1.43E-17,1.19E-17,5.23E-18,52.0508,-1363.76
LeftDG0993,41.868,7.7156,4.01E-17,3.13E-17,1.01E-17,165.6704,-1416.66
LeftDG0994,41.5896,7.5857,1.53E-17,1.24E-17,5.99E-18,46.7598,-1416.47
LeftDG0995,41.7469,8.0075,2.03E-17,1.61E-17,6.38E-18,53.8552,-1416.63
LeftDG0996,42.0829,7.9759,9.02E-18,8.72E-18,4.00E-18,51.6099,-1416.68
LeftDG0997,41.9396,7.5149,1.26E-17,1.09E-17,5.05E-18,46.3772,-1416.6
LeftDG0998,42.4796,7.9221,1.26E-17,9.97E-18,4.86E-18,54.8382,-1416.53
LeftDG0999,42.2165,7.6314,1.03E-17,9.66E-18,3.91E-18,88.3182,-1416.81
LeftDG1000,41.7654,7.9917,1.46E-17,1.16E-17,5.43E-18,60.4223,-1416.56
LeftDG1001,42.0704,7.5076,9.95E-18,8.21E-18,3.61E-18,84.9857,-1416.68
LeftDG1002,41.5875,8.2589,1.52E-17,1.16E-17,5.51E-18,64.8907,-1416.89
LeftDG1003,41.9849,7.2647,1.50E-17,1.20E-17,5.18E-18,60.6988,-1416.58
LeftDG1004,42.2916,7.7975,1.32E-17,1.14E-17,5.30E-18,64.0128,-1416.47
LeftDG1005,41.9391,7.5494,9.49E-18,7.09E-18,3.14E-18,60.302,-1416.2
LeftDG1006,42.1806,7.4473,1.55E-17,1.28E-17,5.30E-18,57.4835,-1416.27
LeftDG1007,42.0368,7.7878,9.17E-18,7.66E-18,3.83E-18,89.9063,-1416.34
LeftDG1008,42.065,8.0097,9.71E-18,8.43E-18,3.25E-18,72.5898,-1416.49
LeftDG1009,41.2505,7.4702,1.43E-17,1.34E-17,5.32E-18,60.2623,-1416.46
LeftDG1010,42.0759,8.0032,1.02E-17,8.06E-18,4.23E-18,89.2967,-1416.63
LeftDG1011,41.5783,7.5129,1.54E-17,1.22E-17,5.85E-18,54.7976,-1416.17
LeftDG1012,42.5943,7.5372,1.54E-17,1.25E-17,5.96E-18,47.187,-1416.88
LeftDG1013,41.4728,7.8444,1.51E-17,1.00E-17,5.22E-18,51.6564,-1416.91
LeftDG1014,41.3178,7.583,1.23E-17,1.11E-17,5.13E-18,44.0793,-1416.27
LeftDG1015,41.6357,7.5016,1.35E-17,1.08E-17,4.93E-18,52.8984,-1416.38
LeftDG1016,41.5497,7.3283,1.40E-17,1.04E-17,4.26E-18,48.1688,-1416.57
LeftDG1017,41.828,7.6065,1.49E-17,1.23E-17,5.54E-18,53.2924,-1416.88
LeftDG1025,28.0756,-28.2549,7.07E-18,6.24E-18,2.78E-18,91.6173,-1624.82
LeftDG1026,27.9746,-28.2809,1.10E-17,9.02E-18,4.03E-18,48.3686,-1624.58
LeftDG1027,28.1085,-28.2442,1.34E-17,1.04E-17,4.81E-18,52.2379,-1624.72
LeftDG1028,28.1681,-28.2928,1.15E-17,9.71E-18,3.96E-18,41.1005,-1624.62
LeftDG1029,28.1219,-28.2435,1.20E-17,9.73E-18,4.64E-18,39.3986,-1624.68
